기준년도,학교명,평가주기,설립구분,지역,통합지표값,원자료지표값,재계산지표값,분자,분모,단위,원본파일명,직원1인당학생수
2019,총신대학교,3,사립,서울,34.45946,34.45945,34.45946,3825.0,111.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,34.45946
2019,추계예술대학교,3,사립,서울,34.86842,34.86842,34.86842,1325.0,38.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,34.86842
2019,한국성서대학교,3,사립,서울,20.64516,20.64516,20.64516,1280.0,62.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,20.64516
2019,한국외국어대학교,3,사립,서울,60.26549,60.26548,60.26549,20430.0,339.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,60.26549
2019,한성대학교,3,사립,서울,40.88525,40.88524,40.88525,7482.0,183.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,40.88525
2019,한양대학교,3,사립,서울,38.88285,38.88285,38.88285,22902.0,589.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,38.88285
2019,홍익대학교,3,사립,서울,49.29596,49.29596,49.29596,21986.0,446.0,students_per_staff,3주기 2019년도 대학현황지표 - 20260427111422.xlsx,49.29596
2020,감리교신학대학교,3,사립,서울,49.22581,49.2258,49.22581,1526.0,31.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,49.22581
2020,강서대학교,3,사립,서울,28.65385,28.65384,28.65385,1490.0,52.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,28.65385
2020,건국대학교,3,사립,서울,37.33271,37.33271,37.33271,20085.0,538.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,37.33271
2020,경희대학교,3,사립,서울,31.18972,31.18971,31.18972,33373.0,1070.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,31.18972
2020,고려대학교,3,사립,서울,26.41071,26.41071,26.41071,29580.0,1120.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,26.41071
2020,광운대학교,3,사립,서울,43.47964,43.47963,43.47964,9609.0,221.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,43.47964
2020,국민대학교,3,사립,서울,40.54139,40.54138,40.54139,18122.0,447.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,40.54139
2020,덕성여자대학교,3,사립,서울,35.83951,35.8395,35.83951,5806.0,162.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,35.83951
2020,동국대학교,3,사립,서울,35.94057,35.94057,35.94057,17539.0,488.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,35.94057
2020,동덕여자대학교,3,사립,서울,60.09167,60.09166,60.09167,7211.0,120.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,60.09167
2020,삼육대학교,3,사립,서울,25.42553,25.42553,25.42553,5975.0,235.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,25.42553
2020,상명대학교,3,사립,서울,48.20567,48.20567,48.20567,13594.0,282.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,48.20567
2020,서강대학교,3,사립,서울,44.03586,44.03585,44.03586,11053.0,251.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,44.03586
2020,서경대학교,3,사립,서울,54.63115,54.63114,54.63115,6665.0,122.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,54.63115
2020,서울기독대학교,3,사립,서울,29.33333,29.33333,29.33333,704.0,24.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,29.33333
2020,서울여자대학교,3,사립,서울,35.36842,35.36842,35.36842,7392.0,209.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,35.36842
2020,서울한영대학교,3,사립,서울,20.55556,20.55555,20.55556,925.0,45.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,20.55556
2020,성공회대학교,3,사립,서울,31.26923,31.26923,31.26923,2439.0,78.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,31.26923
2020,성균관대학교,3,사립,서울,65.3012,65.3012,65.3012,27100.0,415.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,65.3012
2020,성신여자대학교,3,사립,서울,29.39939,29.39939,29.39939,9643.0,328.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,29.39939
2020,세종대학교,3,사립,서울,63.1048,63.1048,63.1048,14451.0,229.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,63.1048
2020,숙명여자대학교,3,사립,서울,34.90423,34.90422,34.90423,12391.0,355.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,34.90423
2020,숭실대학교,3,사립,서울,58.69455,58.69454,58.69455,16141.0,275.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,58.69455
2020,연세대학교,3,사립,서울,31.52812,31.52812,31.52812,30267.0,960.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,31.52812
2020,이화여자대학교,3,사립,서울,34.22764,34.22764,34.22764,21050.0,615.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,34.22764
2020,장로회신학대학교,3,사립,서울,50.02326,50.02325,50.02326,2151.0,43.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,50.02326
2020,중앙대학교,3,사립,서울,47.01127,47.01127,47.01127,29194.0,621.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,47.01127
2020,총신대학교,3,사립,서울,37.43564,37.43564,37.43564,3781.0,101.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,37.43564
2020,추계예술대학교,3,사립,서울,32.30769,32.30769,32.30769,1260.0,39.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,32.30769
2020,한국성서대학교,3,사립,서울,22.96296,22.96296,22.96296,1240.0,54.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,22.96296
2020,한국외국어대학교,3,사립,서울,57.06322,57.06321,57.06322,19858.0,348.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,57.06322
2020,한성대학교,3,사립,서울,38.96859,38.96858,38.96859,7443.0,191.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,38.96859
2020,한양대학교,3,사립,서울,38.48299,38.48299,38.48299,22628.0,588.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,38.48299
2020,홍익대학교,3,사립,서울,49.77626,49.77625,49.77626,21802.0,438.0,students_per_staff,3주기 2020년도 대학현황지표 - 20260427111416.xlsx,49.77626
2021,감리교신학대학교,3,사립,서울,48.26667,48.26666,48.26667,1448.0,30.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,48.26667
2021,강서대학교,3,사립,서울,29.61818,29.61818,29.61818,1629.0,55.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,29.61818
2021,건국대학교,3,사립,서울,33.67276,33.67275,33.67276,20271.0,602.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,33.67276
2021,경희대학교,3,사립,서울,29.90799,29.90798,29.90799,34454.0,1152.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,29.90799
2021,고려대학교,3,사립,서울,25.36192,25.36192,25.36192,29572.0,1166.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,25.36192
2021,광운대학교,3,사립,서울,40.74074,40.74074,40.74074,9900.0,243.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,40.74074
2021,국민대학교,3,사립,서울,37.83368,37.83367,37.83368,18425.0,487.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,37.83368
2021,덕성여자대학교,3,사립,서울,34.10405,34.10404,34.10405,5900.0,173.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,34.10405
2021,동국대학교,3,사립,서울,33.20833,33.20833,33.20833,17534.0,528.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,33.20833
2021,동덕여자대학교,3,사립,서울,59.248,59.248,59.248,7406.0,125.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,59.248
2021,삼육대학교,3,사립,서울,24.77593,24.77593,24.77593,5971.0,241.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,24.77593
2021,상명대학교,3,사립,서울,43.33333,43.33333,43.33333,13390.0,309.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,43.33333
2021,서강대학교,3,사립,서울,38.91724,38.91724,38.91724,11286.0,290.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,38.91724
2021,서경대학교,3,사립,서울,58.36134,58.36134,58.36134,6945.0,119.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,58.36134
2021,서울기독대학교,3,사립,서울,27.0,27.0,27.0,648.0,24.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,27.0
2021,서울여자대학교,3,사립,서울,36.26108,36.26108,36.26108,7361.0,203.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,36.26108
2021,서울한영대학교,3,사립,서울,22.43902,22.43902,22.43902,920.0,41.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,22.43902
2021,성공회대학교,3,사립,서울,28.79518,28.79518,28.79518,2390.0,83.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,28.79518
2021,성균관대학교,3,사립,서울,64.8487,64.84869,64.8487,27431.0,423.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,64.8487
2021,성신여자대학교,3,사립,서울,29.95833,29.95833,29.95833,10066.0,336.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,29.95833
2021,세종대학교,3,사립,서울,44.97248,44.97247,44.97248,14706.0,327.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,44.97248
2021,숙명여자대학교,3,사립,서울,37.15634,37.15634,37.15634,12596.0,339.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,37.15634
2021,숭실대학교,3,사립,서울,50.92212,50.92211,50.92212,16346.0,321.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,50.92212
2021,연세대학교,3,사립,서울,26.12044,26.12044,26.12044,30796.0,1179.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,26.12044
2021,이화여자대학교,3,사립,서울,34.25955,34.25955,34.25955,21515.0,628.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,34.25955
2021,장로회신학대학교,3,사립,서울,40.07547,40.07547,40.07547,2124.0,53.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,40.07547
2021,중앙대학교,3,사립,서울,42.1119,42.11189,42.1119,29731.0,706.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,42.1119
2021,총신대학교,3,사립,서울,35.05714,35.05714,35.05714,3681.0,105.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,35.05714
2021,추계예술대학교,3,사립,서울,32.04878,32.04878,32.04878,1314.0,41.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,32.04878
2021,한국성서대학교,3,사립,서울,22.69091,22.6909,22.69091,1248.0,55.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,22.69091
2021,한국외국어대학교,3,사립,서울,55.71866,55.71866,55.71866,20003.0,359.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,55.71866
2021,한성대학교,3,사립,서울,28.21887,28.21886,28.21887,7478.0,265.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,28.21887
2021,한양대학교,3,사립,서울,33.02661,33.02661,33.02661,23581.0,714.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,33.02661
2021,홍익대학교,3,사립,서울,47.64317,47.64317,47.64317,21630.0,454.0,students_per_staff,3주기 2021년도 대학현황지표 - 20260427111410.xlsx,47.64317
2022,감리교신학대학교,3,사립,서울,30.16667,30.16666,30.16667,1267.0,42.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,30.16667
2022,강서대학교,3,사립,서울,32.49091,32.4909,32.49091,1787.0,55.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,32.49091
2022,건국대학교,3,사립,서울,32.49837,32.49836,32.49837,19889.0,612.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,32.49837
2022,경희대학교,3,사립,서울,31.0036,31.0036,31.0036,34414.0,1110.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,31.0036
2022,고려대학교,3,사립,서울,25.60348,25.60347,25.60348,29444.0,1150.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,25.60348
2022,광운대학교,3,사립,서울,37.4313,37.43129,37.4313,9807.0,262.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,37.4313
2022,국민대학교,3,사립,서울,37.69247,37.69246,37.69247,18017.0,478.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,37.69247
2022,덕성여자대학교,3,사립,서울,34.34568,34.34567,34.34568,5564.0,162.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,34.34568
2022,동국대학교,3,사립,서울,32.14579,32.14579,32.14579,17198.0,535.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,32.14579
2022,동덕여자대학교,3,사립,서울,61.86087,61.86086,61.86087,7114.0,115.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,61.86087
2022,삼육대학교,3,사립,서울,23.95122,23.95121,23.95122,5892.0,246.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,23.95122
2022,상명대학교,3,사립,서울,44.9622,44.96219,44.9622,13084.0,291.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,44.9622
2022,서강대학교,3,사립,서울,39.00341,39.00341,39.00341,11428.0,293.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,39.00341
2022,서경대학교,3,사립,서울,62.61607,62.61607,62.61607,7013.0,112.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,62.61607
2022,서울기독대학교,3,사립,서울,31.83333,31.83333,31.83333,573.0,18.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,31.83333
2022,서울여자대학교,3,사립,서울,35.74384,35.74384,35.74384,7256.0,203.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,35.74384
2022,서울한영대학교,3,사립,서울,21.95122,21.95121,21.95122,900.0,41.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,21.95122
2022,성공회대학교,3,사립,서울,26.82143,26.82142,26.82143,2253.0,84.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,26.82143
2022,성균관대학교,3,사립,서울,56.05637,56.05636,56.05637,26851.0,479.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,56.05637
2022,성신여자대학교,3,사립,서울,28.21802,28.21802,28.21802,9707.0,344.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,28.21802
2022,세종대학교,3,사립,서울,39.46486,39.46486,39.46486,14602.0,370.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,39.46486
2022,숙명여자대학교,3,사립,서울,37.68923,37.68923,37.68923,12249.0,325.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,37.68923
2022,숭실대학교,3,사립,서울,52.80063,52.80063,52.80063,16685.0,316.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,52.80063
2022,연세대학교,3,사립,서울,27.02691,27.0269,27.02691,31135.0,1152.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,27.02691
2022,이화여자대학교,3,사립,서울,32.9375,32.9375,32.9375,21080.0,640.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,32.9375
2022,장로회신학대학교,3,사립,서울,40.92157,40.92156,40.92157,2087.0,51.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,40.92157
2022,중앙대학교,3,사립,서울,41.80144,41.80143,41.80144,29052.0,695.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,41.80144
2022,총신대학교,3,사립,서울,35.16327,35.16326,35.16327,3446.0,98.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,35.16327
2022,추계예술대학교,3,사립,서울,31.90476,31.90476,31.90476,1340.0,42.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,31.90476
2022,한국성서대학교,3,사립,서울,23.43137,23.43137,23.43137,1195.0,51.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,23.43137
2022,한국외국어대학교,3,사립,서울,53.56303,53.56302,53.56303,19122.0,357.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,53.56303
2022,한성대학교,3,사립,서울,27.9635,27.9635,27.9635,7662.0,274.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,27.9635
2022,한양대학교,3,사립,서울,31.32617,31.32617,31.32617,23338.0,745.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,31.32617
2022,홍익대학교,3,사립,서울,46.57204,46.57204,46.57204,21656.0,465.0,students_per_staff,3주기 2022년도 대학현황지표 - 20260427111404.xlsx,46.57204
2023,감리교신학대학교,3,사립,서울,26.13043,26.13043,26.13043,1202.0,46.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,26.13043
2023,강서대학교,3,사립,서울,34.17308,34.17307,34.17308,1777.0,52.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,34.17308
2023,건국대학교,3,사립,서울,30.02402,30.02402,30.02402,19996.0,666.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,30.02402
2023,경희대학교,3,사립,서울,30.86238,30.86237,30.86238,34535.0,1119.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,30.86238
2023,고려대학교,3,사립,서울,26.31944,26.31944,26.31944,30320.0,1152.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,26.31944
2023,광운대학교,3,사립,서울,38.7668,38.76679,38.7668,9808.0,253.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,38.7668
2023,국민대학교,3,사립,서울,38.48739,38.48739,38.48739,18320.0,476.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,38.48739
2023,덕성여자대학교,3,사립,서울,31.70166,31.70165,31.70166,5738.0,181.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,31.70166
2023,동국대학교,3,사립,서울,32.78771,32.7877,32.78771,17607.0,537.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,32.78771
2023,동덕여자대학교,3,사립,서울,52.86131,52.86131,52.86131,7242.0,137.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,52.86131
2023,삼육대학교,3,사립,서울,24.42353,24.42352,24.42353,6228.0,255.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,24.42353
2023,상명대학교,3,사립,서울,41.90735,41.90734,41.90735,13117.0,313.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,41.90735
2023,서강대학교,3,사립,서울,37.55414,37.55414,37.55414,11792.0,314.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,37.55414
2023,서경대학교,3,사립,서울,56.51969,56.51968,56.51969,7178.0,127.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,56.51969
2023,서울기독대학교,3,사립,서울,26.42857,26.42857,26.42857,555.0,21.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,26.42857
2023,서울여자대학교,3,사립,서울,33.32569,33.32568,33.32569,7265.0,218.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,33.32569
2023,서울한영대학교,3,사립,서울,25.11111,25.11111,25.11111,904.0,36.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,25.11111
2023,성공회대학교,3,사립,서울,29.93506,29.93506,29.93506,2305.0,77.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,29.93506
2023,성균관대학교,3,사립,서울,79.83143,79.83142,79.83143,27941.0,350.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,79.83143
2023,성신여자대학교,3,사립,서울,27.3733,27.37329,27.3733,10046.0,367.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,27.3733
2023,세종대학교,3,사립,서울,41.99187,41.99186,41.99187,15495.0,369.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,41.99187
2023,숙명여자대학교,3,사립,서울,34.63215,34.63215,34.63215,12710.0,367.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,34.63215
2023,숭실대학교,3,사립,서울,52.03916,52.03915,52.03916,17277.0,332.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,52.03916
2023,연세대학교,3,사립,서울,27.79846,27.79845,27.79846,32413.0,1166.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,27.79846
2023,이화여자대학교,3,사립,서울,33.20365,33.20364,33.20365,21848.0,658.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,33.20365
2023,장로회신학대학교,3,사립,서울,40.27451,40.2745,40.27451,2054.0,51.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,40.27451
2023,중앙대학교,3,사립,서울,42.54908,42.54907,42.54908,29912.0,703.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,42.54908
2023,총신대학교,3,사립,서울,29.22936,29.22935,29.22936,3186.0,109.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,29.22936
2023,추계예술대학교,3,사립,서울,25.31481,25.31481,25.31481,1367.0,54.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,25.31481
2023,한국성서대학교,3,사립,서울,22.22642,22.22641,22.22642,1178.0,53.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,22.22642
2023,한국외국어대학교,3,사립,서울,55.09456,55.09455,55.09456,19228.0,349.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,55.09456
2023,한성대학교,3,사립,서울,29.13704,29.13703,29.13704,7867.0,270.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,29.13704
2023,한양대학교,3,사립,서울,32.7245,32.7245,32.7245,24707.0,755.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,32.7245
2023,홍익대학교,3,사립,서울,46.7383,46.73829,46.7383,21967.0,470.0,students_per_staff,3주기 2023년도 대학현황지표 - 20260427111358.xlsx,46.7383
2024,감리교신학대학교,3,사립,서울,26.32609,26.32608,26.32609,1211.0,46.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,26.32609
2024,강서대학교,3,사립,서울,33.65455,33.65454,33.65455,1851.0,55.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,33.65455
2024,건국대학교,3,사립,서울,28.76633,28.76632,28.76633,19820.0,689.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,28.76633
2024,경희대학교,3,사립,서울,28.65144,28.65143,28.65144,33866.0,1182.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,28.65144
2024,고려대학교,3,사립,서울,26.00254,26.00254,26.00254,30683.0,1180.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,26.00254
2024,광운대학교,3,사립,서울,37.48864,37.48863,37.48864,9897.0,264.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,37.48864
2024,국민대학교,3,사립,서울,37.77615,37.77615,37.77615,18057.0,478.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,37.77615
2024,덕성여자대학교,3,사립,서울,31.41436,31.41436,31.41436,5686.0,181.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,31.41436
2024,동국대학교,3,사립,서울,31.71429,31.71428,31.71429,17982.0,567.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,31.71429
2024,동덕여자대학교,3,사립,서울,57.98413,57.98412,57.98413,7306.0,126.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,57.98413
2024,삼육대학교,3,사립,서울,22.17978,22.17977,22.17978,5922.0,267.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,22.17978
2024,상명대학교,3,사립,서울,38.53799,38.53799,38.53799,12679.0,329.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,38.53799
2024,서강대학교,3,사립,서울,38.78344,38.78343,38.78344,12178.0,314.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,38.78344
2024,서경대학교,3,사립,서울,55.71756,55.71755,55.71756,7299.0,131.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,55.71756
2024,서울기독대학교,3,사립,서울,38.95238,38.95238,38.95238,818.0,21.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,38.95238
2024,서울여자대학교,3,사립,서울,34.38249,34.38248,34.38249,7461.0,217.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,34.38249
2024,서울한영대학교,3,사립,서울,28.59375,28.59375,28.59375,915.0,32.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,28.59375
2024,성공회대학교,3,사립,서울,27.7439,27.7439,27.7439,2275.0,82.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,27.7439
2024,성균관대학교,3,사립,서울,74.3634,74.36339,74.3634,28035.0,377.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,74.3634
2024,성신여자대학교,3,사립,서울,28.14804,28.14804,28.14804,10077.0,358.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,28.14804
2024,세종대학교,3,사립,서울,43.21333,43.21333,43.21333,16205.0,375.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,43.21333
2024,숙명여자대학교,3,사립,서울,34.17615,34.17615,34.17615,12611.0,369.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,34.17615
2024,숭실대학교,3,사립,서울,49.51841,49.51841,49.51841,17480.0,353.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,49.51841
2024,연세대학교,3,사립,서울,27.43002,27.43001,27.43002,32532.0,1186.0,students_per_staff,3주기 2024년도 대학현황지표 - 20260427111352.xlsx,27.43002
