공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수(학부+대학원),법정부담금기준액,법정부담금부담액,부담율
2012,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,540,2368,496,85,677179,37920,5.6
2012,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3499,19290,4283,1316,9220023,9069000,98.4
2012,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2216,10400,2250,324,2320936,10000,0.4
2012,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2320,11195,2572,394,3295383,1000000,30.3
2012,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2278,11065,2230,460,3615709,0,0
2012,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2675,14383,2551,488,3622883,170000,4.7
2012,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3404,19066,4245,1580,18269272,15263074,83.5
2012,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3109,15732,3285,962,7859043,7860000,100
2012,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,150,674,176,78,1346434,640968,47.6
2012,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2886,13943,3011,798,8086119,0,0
2012,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,360,1759,435,92,1567066,0,0
2012,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,290,1221,299,52,405120,140000,34.6
2012,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,240,1123,197,39,294022,177000,60.2
2012,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1676,8981,1665,381,5002649,400000,8
2012,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1620,7376,1440,262,2194035,4000,0.2
2012,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2893,15634,3757,987,10586282,9134600,86.3
2012,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,757,152,41,180075,180076,100
2012,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2470,11966,2328,511,4544537,200000,4.4
