accounting_year,기준년도,학교명,학교종류,지역,등록금회계_교육비합계,산학협력단회계_교육비합계,등록금수입,교육비환원율,tuition_salary,tuition_admin,tuition_research_student,tuition_books,tuition_equipment,tuition_admissions,industry_project_cost,industry_support_project_cost,industry_indirect_project_cost,industry_general_admin,industry_equipment,private_school_account_cost,library_purchase_cost,equipment_purchase_total,equipment_purchase_recent_5yr_avg,school_building_purchase_cost,school_building_purchase_recent_5yr_avg,building_cost_recent_5yr_avg_2_5pct,national_scholarship_type1_dadak_deduction,private_accreditation_formula_partial_numerator,private_accreditation_formula_partial_rate_pct,formula_completeness_status,source_file_name
2015,2016,가야대학교,일반,경남,26076005.0,105200.0,18111084.0,144.6,10400102.0,4516923.0,9899979.0,152021.0,1190990.0,84010.0,0.0,69569.0,2058.0,33573.0,0.0,24732994.0,152021.0,1190990.0,1190990.0,1508000.0,1508000.0,37700.0,,26218905.0,144.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,가천대학교,일반,경기,229141092.0,33057078.0,167315417.0,156.7,107012618.0,32387200.0,87025714.0,2128918.0,4657705.0,4071063.0,6742247.0,23628054.0,1449860.0,60209.0,1176708.0,222354469.0,2128918.0,5834413.0,5834413.0,18724410.0,18724410.0,468110.25,,263842988.25,157.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,가톨릭관동대학교,일반,강원,102206570.0,10052022.0,64582972.0,173.8,55109621.0,11478644.0,33165905.0,787564.0,2082712.0,417876.0,2266817.0,6581020.0,794388.0,152479.0,257318.0,99336294.0,787564.0,2340030.0,2340030.0,11674880.0,11674880.0,291872.0,,112807782.0,174.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,가톨릭대학교,일반,서울,177892510.0,63149581.0,90205391.0,267.2,95891372.0,21000665.0,54714208.0,4068286.0,3864300.0,1646321.0,14614808.0,43890219.0,3700489.0,0.0,944065.0,169959924.0,4068286.0,4808365.0,4808365.0,4600417.0,4600417.0,115010.425,,242101166.425,268.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,감리교신학대학교,일반,서울,13852288.0,155267.0,9733807.0,143.9,6151419.0,2615229.0,4941711.0,189978.0,0.0,46049.0,4575.0,93259.0,0.0,57433.0,0.0,13662310.0,189978.0,0.0,0.0,1185000.0,1185000.0,29625.0,,14037180.0,144.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,강남대학교,일반,경기,82313057.0,3654840.0,56817547.0,151.3,36410341.0,15777240.0,28615102.0,458277.0,1736878.0,684781.0,934247.0,2574078.0,108628.0,37887.0,0.0,80117902.0,458277.0,1736878.0,1736878.0,636595.0,636595.0,15914.875,,85983811.875,151.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,강서대학교,일반,서울,14754700.0,48893.0,10110160.0,146.4,6908770.0,1618493.0,6269311.0,94398.0,22201.0,158473.0,0.0,42571.0,0.0,6322.0,0.0,14638101.0,94398.0,22201.0,22201.0,1942337.0,1942337.0,48558.425,,14852151.425,146.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,건국대학교,일반,서울,357399780.0,90034954.0,239075611.0,187.2,182796630.0,47917371.0,124457738.0,3699999.0,4411186.0,5883144.0,18643536.0,64465282.0,5625645.0,0.0,1300491.0,349288595.0,3699999.0,5711677.0,5711677.0,31165535.0,31165535.0,779138.375,,449514363.375,188.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,건양대학교,일반,충남,101133560.0,13195096.0,58370472.0,195.9,50968909.0,11703392.0,35705946.0,566759.0,2666400.0,477846.0,2334891.0,9436726.0,474374.0,265629.0,683476.0,97900401.0,566759.0,3349876.0,3349876.0,2241543.0,2241543.0,56038.575000000004,,115068170.575,197.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경기대학교,일반,경기,164865961.0,13528602.0,122465926.0,145.7,82209609.0,17023483.0,64927252.0,1335502.0,2154060.0,2783945.0,3725131.0,8641314.0,839477.0,56768.0,265912.0,161376399.0,1335502.0,2419972.0,2419972.0,3703900.0,3703900.0,92597.5,,178753072.5,146.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경남대학교,일반,경남,117284697.0,13933559.0,87437151.0,150.1,55763201.0,14685065.0,45010300.0,1029995.0,1281349.0,485213.0,2332603.0,9556753.0,1118489.0,0.0,925714.0,114973353.0,1029995.0,2207063.0,2207063.0,16750046.0,16750046.0,418751.15,,132562721.15,151.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경동대학교,일반,강원,53375275.0,2646381.0,41694750.0,134.4,18129732.0,9395278.0,23528169.0,315555.0,2414562.0,408021.0,363513.0,2172425.0,39190.0,71253.0,0.0,50645158.0,315555.0,2414562.0,2414562.0,29048703.0,29048703.0,726217.5750000001,,56747873.575,136.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경성대학교,일반,부산,119629976.0,9617803.0,87415661.0,147.9,61191060.0,8816466.0,47635883.0,1186634.0,1642313.0,842380.0,1689824.0,6733191.0,740549.0,173430.0,280809.0,116801029.0,1186634.0,1923122.0,1923122.0,39894694.0,39894694.0,997367.3500000001,,130525955.35,149.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경운대학교,일반,경북,51056269.0,5164085.0,37578635.0,149.6,17927094.0,8049384.0,22917241.0,269148.0,2007994.0,114592.0,1076770.0,3281691.0,210603.0,331611.0,263410.0,48779127.0,269148.0,2271404.0,2271404.0,0.0,0.0,0.0,,56483764.0,150.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경일대학교,일반,경북,65364122.0,11504449.0,46588336.0,165.0,26766852.0,9202875.0,28214360.0,628228.0,843796.0,291989.0,1398403.0,8494263.0,676204.0,233999.0,701580.0,63892098.0,628228.0,1545376.0,1545376.0,26939.0,26939.0,673.475,,77570824.475,166.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경주대학교,일반,경북,22524520.0,205649.0,15794047.0,143.9,10121694.0,3823187.0,8242037.0,80904.0,260179.0,3481.0,42723.0,142620.0,11539.0,0.0,8767.0,22183437.0,80904.0,268946.0,268946.0,0.0,0.0,0.0,,22738936.0,144.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,경희대학교,일반,서울,417706137.0,112544801.0,283249404.0,187.2,232582751.0,40818156.0,143147791.0,4954008.0,4092421.0,7888990.0,25217218.0,77243288.0,7998963.0,95699.0,1989633.0,408659708.0,4954008.0,6082054.0,6082054.0,16755874.0,16755874.0,418896.85000000003,,532659467.85,188.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,계명대학교,일반,대구,264169934.0,31067556.0,175781135.0,168.0,118070268.0,25470102.0,110198785.0,2903328.0,9443277.0,1915826.0,6902058.0,20575581.0,1477547.0,1295406.0,816964.0,251823329.0,2903328.0,10260241.0,10260241.0,2064135.0,2064135.0,51603.375,,296106057.375,168.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,고려대학교,일반,서울,574651239.0,227980250.0,353824730.0,226.8,283664172.0,80173722.0,205012368.0,7668445.0,5610237.0,7477705.0,45461008.0,160202683.0,14339131.0,0.0,7977428.0,561372557.0,7668445.0,13587665.0,13587665.0,27716650.0,27716650.0,692916.25,,811301833.25,229.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,고신대학교,일반,부산,49509880.0,2192159.0,32346219.0,159.8,23319303.0,6698331.0,18567823.0,709931.0,473467.0,258975.0,447771.0,1616402.0,126402.0,1584.0,0.0,48326482.0,709931.0,473467.0,473467.0,135130.0,135130.0,3378.25,,51705417.25,159.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,광신대학교,일반,광주,7517085.0,0.0,5315259.0,141.4,3679006.0,1008393.0,2821446.0,20725.0,0.0,12485.0,0.0,0.0,0.0,0.0,0.0,7496360.0,20725.0,0.0,0.0,47579.0,47579.0,1189.4750000000001,,7518274.475,141.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,광운대학교,일반,서울,113258987.0,23462644.0,78246745.0,174.7,49187069.0,20974252.0,41657560.0,1742660.0,1632040.0,1934594.0,5742194.0,14778171.0,2603689.0,0.0,338590.0,109884287.0,1742660.0,1970630.0,1970630.0,13323299.0,13323299.0,333082.47500000003,,137393303.475,175.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,광주가톨릭대학교,일반,전남,2992264.0,0.0,0.0,,1429632.0,1172848.0,312009.0,79905.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,2912359.0,79905.0,0.0,0.0,26400.0,26400.0,660.0,,2992924.0,,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,광주대학교,일반,광주,72096954.0,9639544.0,50050485.0,163.3,29326563.0,8859012.0,33035127.0,427000.0,734162.0,284910.0,3145319.0,5601338.0,399481.0,156057.0,337349.0,70935792.0,427000.0,1071511.0,1071511.0,1682506.0,1682506.0,42062.65,,82115909.65,164.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,광주여자대학교,일반,광주,38740849.0,1270404.0,26807872.0,149.3,13794591.0,5756348.0,18573884.0,281500.0,522764.0,188238.0,75306.0,1121939.0,46767.0,26392.0,0.0,37936585.0,281500.0,522764.0,522764.0,3160101.0,3160101.0,79002.52500000001,,40090255.525,149.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,국민대학교,일반,서울,198214299.0,44135619.0,145086047.0,167.0,88382252.0,27023150.0,79054677.0,1821695.0,4060648.0,2128123.0,7928001.0,31008630.0,3230480.0,130402.0,1838106.0,192331956.0,1821695.0,5898754.0,5898754.0,713500.0,713500.0,17837.5,,244205861.5,168.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,극동대학교,일반,충북,42425371.0,1248568.0,30532822.0,143.0,17877476.0,5240477.0,18838714.0,256485.0,456379.0,244160.0,108175.0,1058719.0,81674.0,0.0,0.0,41712507.0,256485.0,456379.0,456379.0,1032384.0,1032384.0,25809.600000000002,,43699748.6,143.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,금강대학교,일반,충남,9892924.0,1062366.0,3142227.0,348.6,3828823.0,1826895.0,4017089.0,45845.0,233903.0,59631.0,0.0,1044568.0,2850.0,14948.0,0.0,9613176.0,45845.0,233903.0,233903.0,0.0,0.0,0.0,,10955290.0,348.6,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,김천대학교,일반,경북,34070061.0,379042.0,27026347.0,127.5,14747006.0,5077597.0,13564275.0,197418.0,610848.0,127083.0,126455.0,231522.0,18233.0,0.0,2832.0,33261795.0,197418.0,613680.0,613680.0,0.0,0.0,0.0,,34451935.0,127.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,꽃동네대학교,일반,충북,8771525.0,45352.0,4030757.0,218.7,2857902.0,1236923.0,4251519.0,93386.0,416469.0,84674.0,0.0,42231.0,0.0,3121.0,0.0,8261670.0,93386.0,416469.0,416469.0,85974.0,85974.0,2149.35,,8819026.35,218.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,나사렛대학교,일반,충남,60801982.0,1479906.0,42669392.0,146.0,26435297.0,8682127.0,24111558.0,347273.0,1602565.0,376838.0,225722.0,774320.0,71336.0,399960.0,8568.0,58852144.0,347273.0,1611133.0,1611133.0,604994.0,604994.0,15124.85,,62305580.85,146.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,남부대학교,일반,광주,28240928.0,3293273.0,22308376.0,141.4,11164968.0,3476848.0,13159019.0,181832.0,333530.0,75269.0,213641.0,2834505.0,143641.0,37461.0,64025.0,27725566.0,181832.0,397555.0,397555.0,996139.0,996139.0,24903.475000000002,,31623129.475,141.8,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,남서울대학교,일반,충남,121699920.0,5107411.0,81051773.0,156.5,40977158.0,24570678.0,54395261.0,537897.0,2099418.0,880492.0,1781701.0,2826945.0,207628.0,278635.0,12502.0,119062605.0,537897.0,2111920.0,2111920.0,2424500.0,2424500.0,60612.5,,126880445.5,156.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,단국대학교,일반,경기,301260101.0,55998902.0,225711742.0,158.3,159592754.0,31496141.0,107835455.0,2696820.0,3803827.0,4164896.0,11885954.0,38060017.0,4013028.0,530459.0,1509444.0,294759454.0,2696820.0,5313271.0,5313271.0,10390556.0,10390556.0,259763.90000000002,,359028210.9,159.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대구가톨릭대학교,일반,경북,160975424.0,15260619.0,103694956.0,170.0,76046163.0,18821280.0,61253332.0,813041.0,5108960.0,1067352.0,3872937.0,9705463.0,1056301.0,210598.0,415320.0,155053423.0,813041.0,5524280.0,5524280.0,1590583.0,1590583.0,39764.575000000004,,176691127.575,170.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대구대학교,일반,경북,210738524.0,16518510.0,139481775.0,162.9,79349927.0,35338388.0,93520574.0,1414137.0,2298410.0,1182912.0,6110519.0,9239267.0,380104.0,507295.0,281325.0,207025977.0,1414137.0,2579735.0,2579735.0,452000.0,452000.0,11300.0,,227549659.0,163.1,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대구예술대학교,일반,경북,12527647.0,544990.0,11552431.0,113.2,4844304.0,2563538.0,4989111.0,71175.0,134233.0,74714.0,187731.0,335805.0,11562.0,9595.0,297.0,12322239.0,71175.0,134530.0,134530.0,0.0,0.0,0.0,,13072934.0,113.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대구외국어대학교,일반,경북,2671088.0,0.0,1698549.0,157.3,1243270.0,506995.0,918507.0,3730.0,2528.0,3942.0,0.0,0.0,0.0,0.0,0.0,2664830.0,3730.0,2528.0,2528.0,0.0,0.0,0.0,,2671088.0,157.3,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,대구한의대학교,일반,경북,72296779.0,8177265.0,50467866.0,159.5,29478202.0,10611104.0,30462752.0,379992.0,1731901.0,367172.0,1466041.0,5463127.0,956570.0,291527.0,0.0,70184886.0,379992.0,1731901.0,1731901.0,61370.0,61370.0,1534.25,,80475578.25,159.5,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대신대학교,일반,경북,4295959.0,0.0,2954045.0,145.4,1895301.0,888379.0,1414496.0,34970.0,75659.0,12846.0,0.0,0.0,0.0,0.0,0.0,4185330.0,34970.0,75659.0,75659.0,0.0,0.0,0.0,,4295959.0,145.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,대전가톨릭대학교,일반,세종,3965867.0,0.0,738900.0,536.7,1713064.0,832079.0,1312524.0,62919.0,45831.0,550.0,0.0,0.0,0.0,0.0,0.0,3857117.0,62919.0,45831.0,45831.0,0.0,0.0,0.0,,3965867.0,536.7,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,대전대학교,일반,대전,103856350.0,17282933.0,77681542.0,155.9,41101881.0,16883249.0,44102720.0,767358.0,1717291.0,716149.0,3104063.0,12838916.0,810645.0,23004.0,506305.0,101371701.0,767358.0,2223596.0,2223596.0,11575870.0,11575870.0,289396.75,,121934984.75,157.0,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,대전신학대학교,일반,대전,3894709.0,0.0,1716658.0,226.9,2029260.0,544161.0,1312359.0,29994.0,10259.0,31324.0,0.0,0.0,0.0,0.0,0.0,3854456.0,29994.0,10259.0,10259.0,0.0,0.0,0.0,,3894709.0,226.9,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; "
2015,2016,대진대학교,일반,경기,91809266.0,5675745.0,60581937.0,160.9,41949053.0,13275823.0,35871170.0,213000.0,1558254.0,1058034.0,1315284.0,3766492.0,371857.0,21285.0,200827.0,90038012.0,213000.0,1759081.0,1759081.0,0.0,0.0,0.0,,97685838.0,161.2,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
2015,2016,덕성여자대학교,일반,서울,68785397.0,4172986.0,43879138.0,166.3,34205800.0,7947870.0,25876681.0,891318.0,745223.0,881495.0,1116744.0,2793187.0,250050.0,0.0,13005.0,67148856.0,891318.0,758228.0,758228.0,2074362.0,2074362.0,51859.05,,73023247.05,166.4,partial_missing_kosaf_national_scholarship_type1_dadak,"2015╚╕░Φ┐¼╡╡ ╗τ╕│┤δ╟╨ ▒│║±(╡ε╖╧▒▌╚╕░Φ,║±╡ε╖╧▒▌╚╕░Φ) ░ß╗Ω.xlsx; 2015회계연도 산학협력단회계 결산 재무제표.xlsx"
