공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수,연구비(교내),연구비(교외),대응자금(교내),대응자금(교외),교내 합계,교외 합계,전임교원 1인당 연구비(교내),전임교원 1인당 연구비(교외)
2013,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2470,12057,2404,513,3600058,13202658,239750,0,3839808,13202658,7485,25736.2
2012,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,499,173,892,1637608,33599049,360000,460226,1997608,34059275,2239.5,38183
2012,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,211,57,25,56669,0,0,0,56669,0,2266.8,0
2012,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,910,201,34,0,67884,0,0,0,67884,0,1996.6
2012,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3000,16669,3102,619,4052724,52572290,429074,3831170,4481798,56403460,7240.4,91120.3
2012,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,544,2479,417,52,90000,140229,0,0,90000,140229,1730.8,2696.7
2012,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,4860,25356,5357,1418,24700331,101177602,3116200,1230000,27816531,102407602,19616.7,72219.7
2012,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3772,20226,4322,1372,10133733,164270538,0,0,10133733,164270538,7386.1,119730.7
2012,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1755,8949,1672,286,1910030,31346254,1209540,480050,3119570,31826304,10907.6,111280.8
2012,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2983,15180,3161,461,2302940,35437823,344870,0,2647810,35437823,5743.6,76871.6
2012,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,330,1556,314,45,50000,26208,0,0,50000,26208,1111.1,582.4
2012,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1290,6206,1188,179,862200,4659018,210600,16000,1072800,4675018,5993.3,26117.4
2012,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2715,14010,2827,664,4118043,34740143,712923,107516,4830966,34847659,7275.6,52481.4
2012,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1697,7790,1597,235,365000,1968751,0,0,365000,1968751,1553.2,8377.7
2012,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,1330,7307,1518,203,305535,3002455,50000,0,355535,3002455,1751.4,14790.4
2012,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1242,5546,1109,178,596000,1726191,0,0,596000,1726191,3348.3,9697.7
2012,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1400,6574,1478,220,327000,6735131,3960,220000,330960,6955131,1504.4,31614.2
2012,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1640,8440,1793,415,3781341,70582701,160000,871250,3941341,71453951,9497.2,172178.2
2012,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1410,6608,1374,196,80000,1828457,0,0,80000,1828457,408.2,9328.9
2012,0000036,0000036,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,2240,2564,,387,53520,17924922,95000,0,148520,17924922,383.8,46317.6
2012,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,170,760,120,30,36000,69550,0,0,36000,69550,1200,2318.3
2012,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2011,3159,16623,3466,2164,6574812,503645724,0,0,6574812,503645724,3038.3,232738.3
2012,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2011,1768,8972,1846,381,5304251,34609187,243514,169795,5547765,34778982,14561.1,91283.4
2012,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1730,8180,1708,239,1423240,6626462,0,0,1423240,6626462,5955,27725.8
2012,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,540,2368,496,85,0,2309170,34000,0,34000,2309170,400,27166.7
2012,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3499,19290,4283,1316,18876012,163352536,3759870,2481769,22635882,165834305,17200.5,126013.9
2012,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2216,10400,2250,324,1122000,4491882,42000,0,1164000,4491882,3592.6,13863.8
2012,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2320,11195,2572,394,2140436,36461600,401757,526912,2542193,36988512,6452.3,93879.5
2012,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2278,11065,2230,460,2914600,11482882,1386958,10750,4301558,11493632,9351.2,24986.2
2012,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2675,14383,2551,488,1161440,26366731,469786,15000,1631226,26381731,3342.7,54060.9
2012,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3404,19066,4245,1580,11064441,260165358,2128035,13363983,13192476,273529341,8349.7,173119.8
2012,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3109,15732,3285,962,7180374,100742030,3097216,0,10277590,100742030,10683.6,104721.4
2012,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,150,674,176,78,17600,84968,0,0,17600,84968,225.6,1089.3
2012,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2886,13943,3011,798,7135917,56978599,1144917,481704,8280834,57460303,10377,72005.4
2012,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,360,1759,435,92,142000,111579,0,0,142000,111579,1543.5,1212.8
2012,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,290,1221,299,52,27000,29456,0,0,27000,29456,519.2,566.5
2012,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,240,1123,197,39,50460,11547,0,0,50460,11547,1293.8,296.1
2012,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1676,8981,1665,381,1833000,6667982,264000,0,2097000,6667982,5503.9,17501.3
2012,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,590,2461,558,109,148000,1713031,69000,0,217000,1713031,1990.8,15715.9
2012,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1620,7376,1440,262,1654600,2163796,0,0,1654600,2163796,6315.3,8258.8
2012,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2893,15634,3757,987,6390895,123658831,2954076,0,9344971,123658831,9468.1,125287.6
2012,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,757,152,41,0,34250,0,0,0,34250,0,835.4
2012,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2470,11966,2328,511,3206448,12446082,25000,20000,3231448,12466082,6323.8,24395.5
2011,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,210,62,27,57880,0,0,0,57880,0,2143.7,0
2011,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,580,190,898,1266932,35182898,995000,535800,2261932,35718698,2518.9,39775.8
2011,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,906,194,34,0,25750,0,0,0,25750,0,757.4
2011,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3000,16348,3007,605,2647923,59072027,1534023,205250,4181946,59277277,6912.3,97979
2011,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,544,2319,459,48,72000,181035,0,0,72000,181035,1500,3771.6
2011,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2380,13240,2749,968,11577857,57076563,3694720,576600,15272577,57653163,15777.5,59559.1
2011,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3772,20073,4275,1364,9369974,159853908,0,0,9369974,159853908,6869.5,117194.9
2011,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1755,8657,1751,281,1977872,27997084,629590,77750,2607462,28074834,9279.2,99910.4
2011,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2983,14445,3086,446,2049218,34127381,702862,8000,2752080,34135381,6170.6,76536.7
2011,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,330,1552,259,43,55500,50000,15000,0,70500,50000,1639.5,1162.8
2011,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1290,6007,1166,181,844200,2883951,170000,4000,1014200,2887951,5603.3,15955.5
2011,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2715,14116,2944,679,943993,38937849,1732750,749470,2676743,39687319,3942.2,58449.7
2011,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1697,7538,1582,218,341000,876695,0,0,341000,876695,1564.2,4021.5
2011,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,1330,6896,1404,171,262180,2684467,0,0,262180,2684467,1533.2,15698.6
2011,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1242,5462,1044,169,620000,3633626,0,0,620000,3633626,3668.6,21500.7
2011,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1400,6567,1393,200,309000,6563726,10000,21540,319000,6585266,1595,32926.3
2011,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1640,8326,1737,402,3983199,61889733,160000,162000,4143199,62051733,10306.5,154357.5
2011,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1410,6249,1349,194,92000,1536812,6000,0,98000,1536812,505.2,7921.7
2011,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,170,651,145,30,6000,10000,1,0,6001,10000,200,333.3
2011,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2010,3159,16626,3745,2140,9909179,481310966,0,0,9909179,481310966,4630.5,224911.7
2011,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2010,1768,8697,1622,383,3630008,35905501,224406,140648,3854414,36046149,10063.7,94115.3
2011,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1730,7946,1738,226,1021453,8274114,20000,10000,1041453,8284114,4608.2,36655.4
2011,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,540,2369,492,83,0,1482154,64386,0,64386,1482154,775.7,17857.3
2011,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3499,19700,4261,1249,6454888,170066963,4850915,2459048,11305803,172526011,9051.9,138131.3
2011,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2219,10344,2238,326,1175000,4379770,0,0,1175000,4379770,3604.3,13434.9
2011,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2320,11022,2431,379,1934464,30039596,416000,297101,2350464,30336697,6201.8,80044.1
2011,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2278,10817,2062,450,2796600,13222030,780000,14913,3576600,13236943,7948,29415.4
2011,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2675,13647,2546,454,1884748,20754169,483570,14427,2368318,20768596,5216.6,45745.8
2011,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3404,18781,4212,1545,16197727,268596453,2582000,17340388,18779727,285936841,12155.2,185072.4
2011,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3109,15458,3324,901,5498867,78758374,3330895,0,8829762,78758374,9800,87412.2
2011,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,150,702,147,72,254494,145921,0,0,254494,145921,3534.6,2026.7
2011,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2646,13295,2996,761,8540986,48959090,837477,873981,9378463,49833071,12323.9,65483.7
2011,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,360,1706,357,92,152000,120100,0,0,152000,120100,1652.2,1305.4
2011,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,290,1266,301,49,6000,10000,0,0,6000,10000,122.4,204.1
2011,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,240,1075,206,36,27900,35000,0,0,27900,35000,775,972.2
2011,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1676,8796,1628,366,1210500,4641091,246020,0,1456520,4641091,3979.6,12680.6
2011,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2010,590,2457,534,107,586000,1431375,69000,0,655000,1431375,6121.5,13377.3
2011,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1620,7217,1454,215,1655950,3215051,0,0,1655950,3215051,7702.1,14953.7
2011,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2893,15714,3712,968,9204022,119538044,3387734,0,12591756,119538044,13008,123489.7
2011,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,709,173,41,0,10000,0,0,0,10000,0,243.9
2011,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2470,11839,2386,511,1831607,12062550,197054,142644,2028661,12205194,3970,23884.9
2010,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,675,182,897,1498930,33674259,1203000,400800,2701930,34075059,3012.2,37987.8
2010,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,221,46,29,46500,0,0,0,46500,0,1603.4,0
2010,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,200,895,196,34,0,25750,0,0,0,25750,0,757.4
2010,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3000,15674,2950,614,4009125,50165031,2142973,226677,6152098,50391708,10019.7,82071.2
2010,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,544,2292,464,46,53333,222163,0,0,53333,222163,1159.4,4829.6
2010,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2380,12953,2792,933,11471258,44492322,3182767,177700,14654025,44670022,15706.4,47877.8
2010,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3772,20011,4013,1351,11190878,142109694,18175,0,11209053,142109694,8296.9,105188.5
2010,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1755,8394,1582,260,1562300,27501997,535390,298000,2097690,27799997,8068,106923.1
2010,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2983,13956,2889,440,1387450,37058639,889862,8000,2277312,37066639,5175.7,84242.4
2010,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,330,1411,291,41,38000,0,0,0,38000,0,926.8,0
2010,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1290,5748,1242,175,813000,2966170,171700,4000,984700,2970170,5626.9,16972.4
2010,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2715,13923,2425,685,5408147,37384849,6359350,2958477,11767497,40343326,17178.8,58895.4
2010,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1697,7399,1549,193,251180,1211562,0,0,251180,1211562,1301.5,6277.5
2010,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,1330,6564,1284,163,144312,3736733,0,69600,144312,3806333,885.3,23351.7
2010,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1242,5156,875,168,418000,3556801,0,38950,418000,3595751,2488.1,21403.3
2010,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1400,6576,1426,174,252000,4275286,49800,0,301800,4275286,1734.5,24570.6
2010,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1640,8139,1638,386,2307150,49024483,120000,182900,2427150,49207383,6288,127480.3
2010,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1410,6333,1296,194,100000,1480252,0,0,100000,1480252,515.5,7630.2
2010,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,170,673,124,29,0,10000,0,0,0,10000,0,344.8
2010,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2009,3159,16325,3683,2074,7165870,422876649,0,0,7165870,422876649,3455.1,203894.2
2010,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2009,1768,8557,1595,436,3477089,34818470,166500,441127,3643589,35259597,8356.9,80870.6
2010,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1730,7741,1546,229,975085,4981044,20000,0,995085,4981044,4345.3,21751.3
2010,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,540,2297,444,78,0,50000,0,0,0,50000,0,641
2010,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3499,19437,4101,1228,4633579,138408959,8876670,19261092,13510249,157670051,11001.8,128395.8
2010,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2219,10095,2153,310,788000,3135593,10000,0,798000,3135593,2574.2,10114.8
2010,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2320,10757,2305,360,685957,26911885,480000,117000,1165957,27028885,3238.8,75080.2
2010,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2278,10578,2019,438,2946500,14018458,949528,0,3896028,14018458,8895,32005.6
2010,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2675,12912,2336,432,2020127,18571352,411050,811933,2431177,19383285,5627.7,44868.7
2010,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3404,18782,4001,1502,15317396,216172696,2833237,5802196,18150633,221974892,12084.3,147786.2
2010,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3109,15272,3529,912,7628603,76273500,2383693,0,10012296,76273500,10978.4,83633.2
2010,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,150,669,152,69,142500,81711,0,0,142500,81711,2065.2,1184.2
2010,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2646,13239,2787,712,6982733,41572959,473000,899139,7455733,42472098,10471.5,59651.8
2010,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,360,1729,333,93,145000,138370,0,0,145000,138370,1559.1,1487.8
2010,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,290,1249,265,49,18000,74300,18000,34300,36000,108600,734.7,2216.3
2010,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,240,1060,212,34,17670,0,0,0,17670,0,519.7,0
2010,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1676,8600,1614,360,1377440,6560825,199000,54000,1576440,6614825,4379,18374.5
2010,0000032,0000032,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2009,590,2400,515,103,493500,1873152,0,0,493500,1873152,4791.3,18185.9
2010,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1620,6882,1392,214,1145100,2695460,0,0,1145100,2695460,5350.9,12595.6
2010,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2893,15683,3564,945,4186337,98895744,1683370,0,5869707,98895744,6211.3,104651.6
2010,0000205,0000205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,200,758,170,41,0,10000,0,0,0,10000,0,243.9
2010,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2470,11461,2250,509,1916874,10428791,69000,170926,1985874,10599717,3901.5,20824.6
2009,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,106,760,207,889,1714620,25302332,981854,391971,2696474,25694303,3033.2,28902.5
2009,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,80,240,63,30,47208,0,0,0,47208,0,1573.6,0
2009,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,200,878,193,34,0,0,0,0,0,0,0,0
2009,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3000,14810,2787,587,4029487,52493874,4500980,218067,8530467,52711941,14532.3,89798.9
2009,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,544,2197,509,50,74500,128084,0,0,74500,128084,1490,2561.7
2009,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2355,12445,2725,829,8343987,38651852,4149506,2486381,12493493,41138233,15070.6,49623.9
2009,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3772,19748,4127,1333,4584119,118227653,649936,83000,5234055,118310653,3926.5,88755.2
2009,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1755,8158,1615,262,1312000,23104014,628417,70000,1940417,23174014,7406.2,88450.4
2009,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2983,13468,2859,461,1545125,27194709,638800,100000,2183925,27294709,4737.4,59207.6
2009,0000079,0000079,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,330,1345,259,39,16000,0,0,0,16000,0,410.3,0
2009,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1290,5696,1178,167,854824,3352170,888000,28998,1742824,3381168,10436.1,20246.5
2009,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2715,12992,2719,516,2117100,33300438,774815,133770,2891915,33434208,5604.5,64795
2009,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1697,7309,1540,203,295400,882705,0,0,295400,882705,1455.2,4348.3
2009,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2008,1330,6611,1225,156,82400,2498843,0,0,82400,2498843,528.2,16018.2
2009,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1242,4870,863,169,481000,4204302,0,0,481000,4204302,2846.2,24877.5
2009,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1400,6491,1306,167,300000,1929117,30000,0,330000,1929117,1976,11551.6
2009,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1640,7880,1663,374,3130145,30348344,282043,0,3412188,30348344,9123.5,81145.3
2009,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1410,6236,1333,177,16000,2266454,0,0,16000,2266454,90.4,12804.8
2009,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,170,573,127,30,0,0,0,0,0,0,0,0
2009,0000019,0000019,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2008,3114,16984,3937,2025,6394171,381673030,0,0,6394171,381673030,3157.6,188480.5
2009,0000040,0000040,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2008,1768,8313,1509,420,3803283,49119217,284261,1021528,4087544,50140745,9732.2,119382.7
2009,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1730,7476,1510,215,880262,6891214,1020000,0,1900262,6891214,8838.4,32052.2
2009,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,540,2322,402,79,2878,1941168,34723,0,37601,1941168,476,24571.7
2009,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,1841,10813,2089,369,1318699,13512776,1503699,511010,2822398,14023786,7648.8,38004.8
2009,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2219,9899,1985,273,650000,2707798,0,0,650000,2707798,2381,9918.7
2009,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2320,10610,2100,363,894000,24231555,1596000,4476847,2490000,28708402,6859.5,79086.5
2009,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2278,10283,2087,407,1772750,12278664,940000,0,2712750,12278664,6665.2,30168.7
2009,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2675,12139,2361,409,1634919,17162602,501300,467495,2136219,17630097,5223,43105.4
2009,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3404,18816,4125,1485,5298526,192163502,1804574,1221769,7103100,193385271,4783.2,130225.8
2009,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,3109,15596,3480,899,4413343,69383143,3030143,0,7443486,69383143,8279.7,77178.1
2009,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,151,644,154,53,130000,210500,0,0,130000,210500,2452.8,3971.7
2009,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,2646,13136,2800,665,6251318,38978144,675136,949150,6926454,39927294,10415.7,60041
2009,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2008,360,1626,326,94,184200,230854,0,0,184200,230854,1959.6,2455.9
