공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원(학생정원 기준),전임교원(재학생 기준),교원법정정원(학생정원 기준),교원법정정원(재학생기준),전임교원 확보율(학생정원 기준),전임교원 확보율(재학생 기준)
2015,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,513,2335,512.0,83,83,122,120,68.03,69.17
2015,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,3432,19357,4193.0,1423,1423,1200,1407,118.58,101.14
2015,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2216,9962,2366.0,345,345,476,499,72.48,69.14
2015,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2320,11293,2412.0,442,442,606,661,72.94,66.87
2015,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2198,10674,2400.0,449,449,585,590,76.75,76.1
2015,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2675,12935,2970.0,488,488,645,741,75.66,65.86
2015,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,3366,19546,4298.0,1637,1637,1525,1830,107.34,89.45
2015,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,3027,15183,3322.0,1004,1004,1107,1143,90.7,87.84
2015,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,150,683,177.0,79,79,127,127,62.2,62.2
2015,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,3232,16547,3070.0,881,881,996,1146,88.45,76.88
2015,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,360,2026,441.0,123,123,174,180,70.69,68.33
2015,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,290,1196,299.0,49,49,76,69,64.47,71.01
2015,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,330,1455,279.0,51,51,66,66,77.27,77.27
2015,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,240,1126,300.0,48,48,54,61,88.89,78.69
2015,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,3377,16629,3849.0,692,692,769,847,89.99,81.7
2015,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2015,590,2460,555.0,111,111,166,163,66.87,68.1
2015,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,1539,7031,1616.0,265,265,347,368,76.37,72.01
2015,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2888,15269,3556.0,1009,1009,1109,1247,90.98,80.91
2015,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,200,791,166.0,43,43,47,49,91.49,87.76
2015,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2015,2470,11938,2641.0,526,526,721,797,72.95,66.0
2014,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2014,60,210,62.0,26,26,21,16,123.81,162.5
2014,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2014,80,405,166.0,883,883,277,273,318.77,323.44
2014,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,200,910,189.0,29,29,67,77,43.28,37.66
2014,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3000,15829,3644.0,676,676,911,1058,74.2,63.89
2014,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2014,544,2669,540.0,52,52,92,112,56.52,46.43
2014,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,4820,24966,5433.0,1449,1449,1582,1828,91.59,79.27
2014,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3793,20090,4071.0,1431,1431,1440,1611,99.38,88.83
2014,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1755,9265,1845.0,324,324,429,513,75.52,63.16
2014,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2983,15493,3186.0,623,623,765,874,81.44,71.28
2014,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,330,1385,285.0,49,49,67,67,73.13,73.13
2014,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1210,6311,1421.0,191,191,258,302,74.03,63.25
2014,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2685,13627,2852.0,676,676,753,849,89.77,79.62
2014,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1657,8092,1697.0,245,245,353,395,69.41,62.03
2014,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2014,1263,7528,1575.0,216,216,315,386,68.57,55.96
2014,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1212,5875,1225.0,190,190,273,298,69.6,63.76
2014,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1400,6947,1445.0,250,250,331,377,75.53,66.31
2014,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1640,8150,1777.0,441,441,571,579,77.23,76.17
2014,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1410,6702,1259.0,202,202,292,320,69.18,63.13
2014,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2014,2240,5198,124.0,362,362,454,343,79.74,105.54
2014,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,161,682,177.0,32,32,48,42,66.67,76.19
2014,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2014,3124,16453,3524.0,2209,2209,1682,1870,131.33,118.13
2014,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2014,1768,9549,1708.0,406,406,505,590,80.4,68.81
2014,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1730,8053,1804.0,245,245,348,385,70.4,63.64
2014,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,540,2302,480.0,84,84,124,117,67.74,71.79
2014,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3442,19439,4053.0,1396,1396,1207,1401,115.66,99.64
2014,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2216,10365,2359.0,300,300,475,516,63.16,58.14
2014,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2320,11287,2384.0,431,431,606,657,71.12,65.6
2014,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2198,10804,2047.0,451,451,586,597,76.96,75.54
2014,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2675,13352,2980.0,494,494,644,754,76.71,65.52
2014,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3408,19227,4178.0,1635,1635,1539,1854,106.24,88.19
2014,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2989,16166,3175.0,997,997,1104,1191,90.31,83.71
2014,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,150,666,152.0,80,80,127,128,62.99,62.5
2014,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3145,15696,2751.0,818,818,954,1116,85.74,73.3
2014,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,360,2012,432.0,126,126,174,181,72.41,69.61
2014,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,290,1195,271.0,49,49,75,68,65.33,72.06
2014,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,240,1203,241.0,46,46,54,64,85.19,71.88
2014,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,3377,16795,1714.0,649,649,767,858,84.62,75.64
2014,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2014,590,2490,571.0,112,112,165,166,67.88,67.47
2014,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,1620,7214,1636.0,264,264,351,377,75.21,70.03
2014,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2915,15477,3772.0,1005,1005,1164,1249,86.34,80.46
2014,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,200,776,162.0,41,41,47,44,87.23,93.18
2014,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2014,2470,12057,2289.0,523,523,723,801,72.34,65.29
2013,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2013,80,240,39.0,26,0,22,17,118.18,0.0
2013,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2013,80,470,120.0,900,0,271,270,332.1,0.0
2013,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,200,886,220.0,33,0,72,78,45.83,0.0
2013,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3000,16789,3367.0,636,0,909,1084,69.97,0.0
2013,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2013,544,2693,479.0,52,0,92,113,56.52,0.0
2013,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,4820,24906,5506.0,1481,0,1606,1829,92.22,0.0
2013,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3793,20105,4043.0,1440,0,1437,1625,100.21,0.0
2013,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1755,9077,1664.0,326,0,429,501,75.99,0.0
2013,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2983,15407,3099.0,603,0,767,873,78.62,0.0
2013,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,330,1427,432.0,49,0,67,69,73.13,0.0
2013,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1210,6431,1205.0,187,0,259,305,72.2,0.0
2013,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2685,13858,2925.0,667,0,756,852,88.23,0.0
2013,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1657,8089,1538.0,241,0,357,391,67.51,0.0
2013,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2013,1263,7419,1481.0,218,0,320,379,68.13,0.0
2013,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1212,5697,1134.0,184,0,268,289,68.66,0.0
2013,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1400,6670,1407.0,224,0,340,367,65.88,0.0
2013,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1640,8377,1781.0,444,0,571,584,77.76,0.0
2013,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1410,6625,1405.0,199,0,291,314,68.38,0.0
2013,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2013,2240,4221,,353,0,335,280,105.37,0.0
2013,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,161,734,146.0,32,0,48,43,66.67,0.0
2013,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2013,3124,16712,3465.0,2178,0,1668,1835,130.58,0.0
2013,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2013,1768,9309,1682.0,388,0,503,579,77.14,0.0
2013,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1730,8050,1688.0,244,0,349,386,69.91,0.0
2013,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,540,2369,511.0,82,0,126,126,65.08,0.0
2013,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3507,19365,4095.0,1388,0,1225,1372,113.31,0.0
2013,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2216,10414,2340.0,334,0,475,523,70.32,0.0
2013,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2320,11158,2398.0,418,0,604,660,69.21,0.0
2013,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2198,10882,2058.0,462,0,586,606,78.84,0.0
2013,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2675,14021,2578.0,515,0,645,800,79.84,0.0
2013,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3408,19226,4088.0,1600,0,1543,1841,103.69,0.0
2013,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2989,16083,3151.0,997,0,1103,1190,90.39,0.0
2013,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,150,663,162.0,75,0,127,130,59.06,0.0
2013,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2783,14507,2949.0,782,0,930,1026,84.09,0.0
2013,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,360,1888,385.0,122,0,174,177,70.11,0.0
2013,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,290,1233,305.0,48,0,75,71,64.0,0.0
2013,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,240,1164,244.0,45,0,55,63,81.82,0.0
2013,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1676,9041,1686.0,382,0,460,522,83.04,0.0
2013,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2013,592,2532,547.0,110,0,164,167,67.07,0.0
2013,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1620,7321,1617.0,262,0,351,383,74.64,0.0
2013,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2915,15577,3691.0,1033,0,1185,1263,87.17,0.0
2013,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,200,763,167.0,41,0,46,44,89.13,0.0
2013,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2470,12057,2404.0,513,0,722,802,71.05,0.0
2012,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,211,57.0,25,0,22,16,113.64,0.0
2012,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,499,173.0,892,0,267,265,334.08,0.0
2012,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,910,201.0,34,0,71,74,47.89,0.0
2012,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3000,16669,3102.0,619,0,906,1079,68.32,0.0
2012,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,544,2479,417.0,52,0,92,105,56.52,0.0
2012,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,4860,25356,5357.0,1418,0,1608,1833,88.18,0.0
2012,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3772,20226,4322.0,1372,0,1448,1643,94.75,0.0
2012,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1755,8949,1672.0,286,0,428,502,66.82,0.0
2012,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2983,15180,3161.0,461,0,765,872,60.26,0.0
2012,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,330,1556,314.0,45,0,67,70,67.16,0.0
2012,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1290,6206,1188.0,179,0,258,298,69.38,0.0
2012,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2715,14010,2827.0,664,0,757,856,87.71,0.0
2012,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1697,7790,1597.0,235,0,355,377,66.2,0.0
2012,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,1330,7307,1518.0,203,0,324,375,62.65,0.0
2012,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1242,5546,1109.0,178,0,273,284,65.2,0.0
2012,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1400,6574,1478.0,220,0,345,365,63.77,0.0
2012,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1640,8440,1793.0,415,0,572,585,72.55,0.0
2012,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1410,6608,1374.0,196,0,290,319,67.59,0.0
2012,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,2240,2564,,386,0,605,657,63.8,0.0
2012,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,170,760,120.0,30,0,48,45,62.5,0.0
2012,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2012,3159,16623,3466.0,2164,0,1663,1834,130.13,0.0
2012,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2012,1768,8972,1846.0,381,0,502,566,75.9,0.0
2012,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1730,8180,1708.0,239,0,349,395,68.48,0.0
2012,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,540,2368,496.0,85,0,126,128,67.46,0.0
2012,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3499,19290,4283.0,1316,0,1216,1350,108.22,0.0
2012,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2216,10400,2250.0,324,0,474,521,68.35,0.0
2012,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2320,11195,2572.0,394,0,605,666,65.12,0.0
2012,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2278,11065,2230.0,456,0,586,619,77.82,0.0
2012,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2675,14383,2551.0,488,0,644,811,75.78,0.0
2012,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3404,19066,4245.0,1580,0,1538,1842,102.73,0.0
2012,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3109,15732,3285.0,962,0,1104,1184,87.14,0.0
2012,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,150,674,176.0,78,0,127,129,61.42,0.0
2012,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2886,13943,3011.0,798,0,936,1035,85.26,0.0
2012,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,360,1759,435.0,92,0,174,179,52.87,0.0
2012,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,290,1221,299.0,52,0,80,70,65.0,0.0
2012,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,240,1123,197.0,39,0,55,61,70.91,0.0
2012,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1676,8981,1665.0,381,0,460,524,82.83,0.0
2012,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,590,2461,558.0,109,0,162,163,67.28,0.0
2012,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1620,7376,1440.0,262,0,351,389,74.64,0.0
2012,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2893,15634,3757.0,987,0,1202,1318,82.11,0.0
2012,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,757,152.0,41,0,47,44,87.23,0.0
2012,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2470,11966,2328.0,511,0,722,803,70.78,0.0
2011,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,580,190.0,898,0,272,257,330.15,0.0
2011,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,210,62.0,27,0,19,16,142.11,0.0
2011,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,906,194.0,34,0,71,75,47.89,0.0
2011,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3000,16348,3007.0,605,0,911,1075,66.41,0.0
2011,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,544,2319,459.0,48,0,93,100,51.61,0.0
2011,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2380,13240,2749.0,968,0,1067,1207,90.72,0.0
2011,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3772,20073,4275.0,1364,0,1452,1642,93.94,0.0
2011,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1755,8657,1751.0,281,0,429,491,65.5,0.0
2011,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2983,14445,3086.0,446,0,764,842,58.38,0.0
2011,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,330,1552,259.0,43,0,66,66,65.15,0.0
2011,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1290,6007,1166.0,181,0,259,290,69.88,0.0
2011,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2715,14116,2944.0,679,0,757,858,89.7,0.0
2011,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1697,7538,1582.0,218,0,356,363,61.24,0.0
2011,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,1330,6896,1404.0,171,0,324,371,52.78,0.0
2011,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1242,5462,1044.0,169,0,273,281,61.9,0.0
2011,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1400,6567,1393.0,200,0,345,365,57.97,0.0
2011,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1640,8326,1737.0,402,0,573,582,70.16,0.0
2011,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1410,6249,1349.0,194,0,289,312,67.13,0.0
2011,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,170,651,145.0,30,0,48,45,62.5,0.0
2011,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2011,3159,16626,3745.0,2140,0,1644,1848,130.17,0.0
2011,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2011,1768,8697,1622.0,383,0,503,549,76.14,0.0
2011,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1730,7946,1738.0,226,0,350,386,64.57,0.0
2011,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,540,2369,492.0,83,0,125,129,66.4,0.0
2011,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3499,19700,4261.0,1249,0,1207,1388,103.48,0.0
2011,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2219,10344,2238.0,326,0,475,522,68.63,0.0
2011,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2320,11022,2431.0,382,0,604,666,63.25,0.0
2011,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2278,10817,2062.0,446,0,586,615,76.11,0.0
2011,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2675,13647,2546.0,454,0,644,787,70.5,0.0
2011,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3404,18781,4212.0,1545,0,1520,1815,101.64,0.0
2011,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3109,15458,3324.0,901,0,1107,1170,81.39,0.0
2011,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,150,702,147.0,72,0,127,129,56.69,0.0
2011,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2646,13295,2996.0,761,0,919,1001,82.81,0.0
2011,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,360,1706,357.0,92,0,174,184,52.87,0.0
2011,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,290,1266,301.0,49,0,82,74,59.76,0.0
2011,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,240,1075,206.0,36,0,55,58,65.45,0.0
2011,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1676,8796,1628.0,366,0,473,518,77.38,0.0
2011,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,590,2457,534.0,107,0,162,164,66.05,0.0
2011,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1620,7217,1454.0,215,0,351,386,61.25,0.0
2011,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2893,15714,3712.0,968,0,1213,1335,79.8,0.0
2011,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,709,173.0,41,0,47,42,87.23,0.0
2011,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2470,11839,2386.0,511,0,720,799,70.97,0.0
2010,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,675,182.0,897,0,280,287,320.36,0.0
2010,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,221,46.0,29,0,16,11,181.25,0.0
2010,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,895,196.0,34,0,71,75,47.89,0.0
2010,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3000,15674,2950.0,614,0,913,1044,67.25,0.0
2010,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,544,2292,464.0,46,0,94,99,48.94,0.0
2010,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2380,12953,2792.0,933,0,1060,1183,88.02,0.0
2010,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3772,20011,4013.0,1351,0,1430,1615,94.48,0.0
2010,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1755,8394,1582.0,260,0,428,484,60.75,0.0
